Acceleration
Time (Seconds),J1 (Degrees/s^2),J2 (Degrees/s^2),J3 (Degrees/s^2),J4 (Degrees/s^2),J5 (Degrees/s^2),J6 (Degrees/s^2)
37.100002,-0.00000000016,0.000000,0.000000,0.000000,0.000000,39.995148
37.125000,0.000000,0.000000,0.000000,0.0000000026,0.000000,40.001247
37.150002,0.000000,0.000000,0.000000,-0.0000000026,0.000000,39.995148
37.175003,0.00000000016,-0.005464,0.000000,0.0000000026,0.000000,40.017002
37.200001,-0.00000000016,0.005465,0.000000,-0.0000000026,0.000000,39.979393
37.225002,0.000000,0.000000,0.000000,0.0000000026,0.000000,40.017002
37.250000,0.000000000081,0.000000,0.000000,-0.0000000026,0.000000,40.001247
37.275002,0.000000,0.000000,0.000000,0.000000,0.000000,39.995148
37.300003,0.000000,0.000000,0.000000,0.0000000026,0.000000,39.995148
37.325001,-0.000000000081,0.000000,0.000000,-0.0000000026,0.000000,40.001247
37.350002,0.000000000081,0.000000,0.000000,0.0000000026,-0.010928,39.995148
37.375000,0.000000,0.000000,0.000000,-0.0000000026,0.010929,40.001247
37.400002,-0.000000000081,0.000000,0.000000,0.0000000026,0.000000,40.017002
37.425003,0.000000000081,0.000000,0.000000,-0.0000000026,0.000000,39.973293
37.450001,-0.000000000081,0.000000,0.000000,0.000000,0.000000,40.023109
37.475002,0.000000000081,0.000000,0.000000,0.0000000026,0.000000,39.995148
37.500000,0.000000,0.000000,0.000000,-0.0000000026,0.000000,39.979393
37.525002,-0.000000000081,0.000000,0.000000,0.0000000026,0.000000,40.017002
37.550003,0.000000000081,0.000000,0.000000,-0.0000000026,0.000000,39.995148
37.575001,0.000000,0.000000,0.000000,0.0000000013,0.000000,40.023109
37.600002,-0.000000000081,0.000000,0.000000,0.000000,0.000000,-0.327829
37.625000,0.000000000081,0.000000,0.000000,0.000000,0.000000,-40.001247
37.650002,0.000000,-0.005464,0.000000,0.000000,0.000000,-39.995148
37.675003,-0.000000000081,0.005464,0.000000,0.000000,0.000000,-39.995148
37.700001,0.000000000081,0.000000,0.000000,0.000000,0.000000,-40.001247
37.725002,-0.000000000081,0.000000,0.000000,-0.0000000013,0.000000,-39.995148
37.750000,0.000000000081,0.000000,0.000000,0.0000000013,0.000000,-40.001247
37.775002,0.000000,0.000000,0.000000,0.000000,0.000000,-40.017002
37.800003,-0.000000000081,0.000000,0.000000,0.000000,0.000000,-39.973293
37.825001,0.000000000081,0.000000,0.000000,0.000000,0.000000,-40.023109
37.850002,0.000000,0.000000,0.000000,0.000000,0.000000,-39.973293
37.875000,-0.000000000081,0.000000,0.000000,0.000000,0.000000,-40.023109
37.900002,0.000000000081,0.000000,0.000000,-0.0000000013,0.000000,-39.995148
37.925003,-0.000000000081,0.000000,0.000000,0.0000000013,0.000000,-39.995148
37.950001,0.000000000081,0.000000,0.000000,0.000000,0.000000,-40.023109
37.975002,0.000000,0.000000,0.000000,0.000000,0.000000,-39.973293
38.000000,-0.000000000081,0.000000,0.000000,0.000000,0.000000,-40.001247
38.025002,0.000000000081,0.000000,0.000000,0.000000,0.000000,-40.017002
38.050003,0.000000,0.000000,0.000000,0.000000,0.000000,-39.973293
38.075001,-0.000000000081,0.000000,0.000000,0.000000,0.000000,-40.023109
38.100002,0.000000000081,0.000000,0.000000,-0.0000000013,0.000000,-39.995148
38.125000,0.000000,-0.005465,0.000000,0.0000000013,0.000000,-40.001247
38.150002,-0.000000000081,0.005464,0.000000,0.000000,0.000000,-39.995148
38.175003,0.000000000081,0.000000,0.000000,0.000000,0.000000,-39.995148
38.200001,-0.000000000081,0.000000,0.000000,0.000000,0.000000,-40.012180
38.225002,0.000000000081,0.000000,0.000000,0.000000,0.000000,-39.995148
38.250000,0.000000,0.000000,0.000000,0.000000,0.000000,-40.001247
38.275002,-0.000000000081,0.000000,0.000000,-0.0000000013,0.000000,-39.995148
38.300003,0.000000000081,0.000000,0.000000,0.0000000013,0.000000,-39.995148
38.325001,0.000000,0.000000,0.000000,0.000000,0.000000,-40.012180
38.350002,-0.000000000081,0.000000,0.000000,0.000000,0.000000,-39.995148
38.375000,0.000000000081,0.000000,0.000000,0.000000,0.000000,-40.001247
38.400002,-0.000000000081,0.000000,0.000000,0.000000,0.000000,-39.995148
38.425003,0.000000000081,0.000000,0.000000,0.000000,0.000000,-40.006073
38.450001,0.000000,0.000000,0.000000,-0.0000000013,0.000000,-40.001247
38.475002,-0.000000000081,0.000000,0.000000,0.0000000013,0.000000,-39.995148
38.500000,0.000000000081,0.000000,0.000000,0.000000,0.000000,-40.001247
38.525002,0.000000,0.000000,0.000000,0.000000,0.000000,-40.006073
38.550003,-0.000000000081,0.000000,0.010928,0.000000,0.000000,-39.984219
38.575001,0.000000000081,-0.005465,-0.010929,0.000000,0.000000,-40.012180
38.600002,-0.000000000081,0.005464,0.000000,0.000000,0.000000,-39.995148
38.625000,0.000000000081,0.000000,0.000000,0.000000,0.000000,-40.001247
38.650002,0.000000,0.000000,0.000000,-0.0000000013,0.000000,-40.006073
38.675003,-0.000000000081,0.000000,0.000000,0.0000000013,0.000000,-39.995148
38.700001,0.000000000081,0.000000,0.000000,0.000000,0.000000,-40.001247
38.725002,0.000000,0.000000,0.000000,0.000000,0.000000,-39.995148
38.750000,-0.000000000081,0.000000,0.000000,0.000000,0.000000,-40.001247
38.775002,0.000000000081,0.000000,0.000000,0.000000,0.000000,-40.006073
38.800003,0.000000,0.000000,0.000000,0.000000,0.000000,-39.995148
38.825001,-0.000000000081,0.000000,0.000000,-0.0000000013,0.000000,-40.001247
38.850002,0.000000000081,0.000000,0.000000,0.0000000013,0.000000,-39.995148
38.875000,-0.000000000081,0.000000,0.000000,0.000000,0.000000,-40.012180
38.900002,0.000000000081,0.000000,0.000000,0.000000,0.000000,-39.989681
38.925003,-0.00000000004,0.000000,0.000000,0.000000,0.000000,-40.000610
38.950001,0.00000000004,0.000000,0.000000,0.000000,0.000000,-40.006718
38.975002,-0.00000000004,0.000000,0.000000,0.000000,0.000000,-39.995148
39.000000,0.000000,0.000000,0.000000,-0.0000000013,0.000000,-40.001247
39.025002,0.000000,0.000000,0.000000,0.0000000013,0.000000,-39.995148
39.050003,0.00000000004,-0.005464,0.000000,0.000000,0.000000,-40.006073
39.075001,-0.00000000004,0.005465,0.000000,0.000000,0.000000,-39.995785
39.100002,0.000000,0.000000,0.000000,0.000000,0.000000,-40.000610
39.125000,0.000000,0.000000,0.000000,0.000000,0.000000,-40.006718
39.150002,0.00000000004,0.000000,0.000000,-0.00000000065,0.000000,-39.995148
39.175003,-0.00000000004,0.000000,0.000000,0.00000000065,0.000000,-39.995148
39.200001,0.000000,0.000000,0.000000,0.000000,-0.010929,-40.006718
39.225002,0.000000,0.000000,0.000000,-0.00000000065,0.010928,-39.995148
39.250000,0.00000000004,0.000000,0.000000,0.00000000065,0.000000,-40.006718
39.275002,-0.00000000004,0.000000,0.000000,0.000000,0.000000,-39.995148
39.300003,0.000000,0.000000,0.000000,0.000000,0.000000,-40.000610
39.325001,0.00000000004,0.000000,0.000000,-0.00000000065,0.000000,-40.001247
39.350002,-0.00000000004,0.000000,0.000000,0.00000000065,0.000000,-39.995148
39.375000,0.000000,0.000000,0.000000,0.000000,0.000000,-40.006718
39.400002,0.000000,0.000000,0.000000,0.000000,0.000000,-39.995148
39.425003,0.00000000004,0.000000,0.000000,-0.00000000065,0.000000,-40.000610
39.450001,-0.00000000004,0.000000,0.000000,0.00000000065,0.000000,-40.003983
39.475002,0.000000,0.000000,0.000000,0.000000,0.000000,-39.995148
39.500000,0.000000,0.000000,0.000000,-0.00000000065,0.000000,-40.003983
39.525002,0.00000000004,-0.005464,0.000000,0.00000000065,0.000000,-39.997879
39.550003,-0.00000000004,0.005464,0.000000,0.000000,0.000000,-39.997879
39.575001,0.000000,0.000000,0.000000,0.000000,0.000000,-40.003983
39.600002,0.000000,0.000000,0.000000,-0.00000000065,0.000000,-39.997879
39.625000,0.00000000004,0.000000,0.000000,0.00000000065,0.000000,-40.001247
39.650002,-0.00000000004,0.000000,0.000000,0.000000,0.000000,-40.000610
39.675003,0.000000,0.000000,0.000000,0.000000,0.000000,-39.995148
39.700001,0.000000,0.000000,0.000000,-0.00000000065,0.000000,-40.006718
39.725002,0.00000000004,0.000000,0.000000,0.00000000065,0.000000,-39.995148
39.750000,-0.00000000004,0.000000,0.000000,0.000000,0.000000,-40.002617
39.775002,0.000000,0.000000,0.000000,-0.00000000065,0.000000,-39.999245
39.800003,0.00000000002,0.000000,0.000000,0.00000000065,0.000000,-39.997879
39.825001,-0.00000000002,0.000000,0.000000,0.000000,0.000000,-40.002617
39.850002,0.00000000002,0.000000,0.000000,-0.00000000033,0.000000,-39.997879
39.875000,0.000000,0.000000,0.000000,0.00000000033,0.000000,-40.003983
39.900002,-0.00000000002,0.000000,0.000000,-0.00000000033,0.000000,-39.997879
39.925003,0.00000000002,0.000000,0.000000,0.00000000033,0.000000,-39.996513
39.950001,-0.00000000002,0.000000,0.000000,-0.00000000033,0.000000,-40.005348
39.975002,0.00000000002,0.000000,0.000000,0.00000000033,0.000000,-39.996513
40.000000,-0.00000000002,-0.005465,0.000000,-0.00000000033,0.000000,-40.003300
40.025002,0.00000000002,0.005464,0.000000,0.000000,0.000000,-39.997879
40.050003,-0.00000000002,0.000000,0.000000,0.00000000033,0.000000,-39.997196
40.075001,0.00000000002,0.000000,0.000000,-0.00000000033,0.000000,-40.003983
40.100002,-0.00000000002,0.000000,0.000000,0.00000000033,0.000000,-39.997879
40.125000,0.00000000002,0.000000,0.000000,-0.00000000033,0.000000,-40.003300
40.150002,-0.00000000002,0.000000,0.000000,0.00000000033,0.000000,-39.997879
40.175003,0.00000000002,0.000000,0.000000,-0.00000000033,0.000000,-39.997196
40.200001,-0.00000000001,0.000000,0.000000,0.00000000016,0.000000,-40.003983
40.225002,0.000000,0.000000,0.000000,0.000000,0.000000,-39.997196
40.250000,0.000000,0.000000,0.000000,0.000000,0.000000,-40.003983
40.275002,0.000000,0.000000,0.000000,0.000000,0.000000,-39.997196
40.300003,0.000000,0.000000,0.000000,0.000000,0.000000,-39.997879
40.325001,0.000000,0.000000,0.000000,0.000000,0.000000,-40.003639
40.350002,0.000000,0.000000,0.000000,0.000000,0.000000,-39.997536
40.375000,0.000000,0.000000,0.000000,0.000000,0.000000,-40.003571
40.400002,0.000000,0.000000,0.000000,-0.000000000081,0.000000,-39.997604
40.425003,0.000000,0.000000,0.000000,0.000000000081,0.000000,-39.997536
40.450001,0.000000,0.000000,0.000000,0.000000,0.000000,-40.003693
40.475002,0.000000,-0.005464,0.000000,-0.000000000081,0.000000,-39.997536
40.500000,0.000000,0.005465,0.000000,0.00000000011,0.000000,-40.003674
40.525002,0.000000000001,0.000000,0.000000,-0.000000000081,0.000000,-39.997566
40.550003,-0.000000000001,0.000000,0.000000,0.000000000049,0.000000,-39.997551
40.575001,0.002567,0.054647,0.000000,-0.0000014,-0.054647,-39.999950
40.600002,-0.763627,-0.054638,0.000000,-0.000178,0.054638,-20.461334
40.625000,-1.478741,0.000000,0.000000,-0.00000014,0.000000,-1.478741
40.650002,-1.489616,-0.005464,0.000000,-0.011590,-0.010928,-64.785538
40.675003,-1.496550,0.010928,0.000000,0.011590,0.010928,61.799362
40.700001,-1.495511,0.010929,0.000000,-0.004985,-0.021859,-111.151535
40.725002,-1.490646,-0.005464,-0.021855,0.004975,0.032783,108.148605
40.750000,-1.497776,0.010929,0.010929,0.000153,-0.021859,-91.033737
40.775002,-1.488602,0.010928,0.000000,-0.000098,-0.010928,-21.608137
40.800003,-1.495232,0.038247,-0.021855,-0.000039,-0.010928,18.624336
40.825001,-1.492175,0.038253,-0.021859,-0.000037,-0.010929,-1.492149
40.850002,-1.495176,0.016391,-0.021855,-0.00000054,-0.010928,-1.495251
40.875000,-1.492053,0.005465,0.000000,0.000066,-0.010929,-38.579288
40.900002,-1.495240,0.081957,-0.032783,0.000046,-0.043711,15.466446
40.925003,-1.488400,0.060102,-0.032783,-0.000015,-0.010928,-18.449947
40.950001,-1.495233,0.038253,-0.032788,-0.000147,-0.021859,-29.953123
40.975002,-1.493394,0.087421,-0.032783,0.000153,-0.043711,-13.917540
41.000000,-1.490099,0.071040,-0.043717,-0.000209,-0.032788,10.935708
41.025002,-1.494888,0.098349,-0.054638,0.000087,-0.043711,-13.918735
41.050003,-1.487930,0.081957,-0.054638,0.000102,-0.021855,-23.912399
41.075001,-1.494817,0.125687,-0.065576,0.000127,-0.076505,-11.769152
41.100002,-1.487738,0.142059,-0.054638,-0.000089,-0.065566,-1.487695
41.125000,-1.494326,0.109293,-0.087434,-0.000273,-0.043717,-20.602932
41.150002,-1.484152,0.180306,-0.076493,0.000203,-0.087421,-1.484110
41.175003,-1.493586,0.163915,-0.087421,0.0000086,-0.076493,-27.376970
41.200001,-1.483781,0.185798,-0.109293,0.000215,-0.076505,6.829790
41.225002,-1.489744,0.185770,-0.098349,-0.000013,-0.120204,-25.634869
41.250000,-1.486129,0.202192,-0.109293,-0.000636,-0.054647,-1.486044
41.275002,-1.480823,0.240408,-0.131132,0.000172,-0.120204,-16.407164
41.300003,-1.487012,0.273191,-0.142059,0.000715,-0.131132,-8.655371
41.325001,-1.481220,0.229515,-0.109293,-0.001344,-0.098364,-15.300341
41.350002,-1.478048,0.289582,-0.185770,0.001362,-0.142059,-8.152699
41.375000,-1.480195,0.295091,-0.153010,0.000128,-0.131152,-14.406871
41.400002,-1.475658,0.338757,-0.163915,-0.001757,-0.152987,-13.891757
41.425003,-1.472840,0.322365,-0.196697,0.001645,-0.152987,-13.439626
41.450001,-1.471016,0.398920,-0.196727,0.000217,-0.196727,-1.470674
41.475002,-1.470109,0.344221,-0.207625,-0.001304,-0.131132,-13.026425
41.500000,-1.462050,0.420778,-0.207657,0.001722,-0.207657,-12.659549
41.525002,-1.465925,0.448033,-0.262263,-0.001323,-0.196697,-17.635157
41.550003,-1.457217,0.442569,-0.218553,-0.000669,-0.218553,-1.456790
41.575001,-1.456500,0.469960,-0.262303,0.001280,-0.218586,-16.966377
41.600002,-1.451071,0.524527,-0.262263,-0.000825,-0.229480,-11.458992
41.625000,-1.446852,0.497283,-0.306020,0.001740,-0.229515,-16.019627
41.650002,-1.441167,0.568237,-0.284119,-0.001073,-0.262263,-1.439716
41.675003,-1.436643,0.584629,-0.316901,-0.001217,-0.262263,-20.106167
41.700001,-1.433532,0.590182,-0.316950,0.000546,-0.284162,-5.979012
41.725002,-1.421105,0.650194,-0.360612,-0.000218,-0.305974,-10.378522
41.750000,-1.424908,0.655758,-0.349738,0.001333,-0.284162,-18.821627
41.775002,-1.411543,0.677513,-0.371540,-0.000273,-0.305974,-5.657784
41.800003,-1.405738,0.726688,-0.393395,-0.002726,-0.338757,-13.931370
41.825001,-1.397414,0.754122,-0.404384,0.004056,-0.338808,-9.572704
41.850002,-1.391908,0.759471,-0.404323,-0.002221,-0.382467,-13.405478
41.875000,-1.382898,0.814233,-0.459031,0.001646,-0.338808,-9.236628
41.900002,-1.371248,0.835964,-0.437105,-0.003322,-0.382467,-12.926027
41.925003,-1.362710,0.885139,-0.480816,0.004140,-0.437105,-8.929245
41.950001,-1.356771,0.863415,-0.491819,-0.001711,-0.360667,-16.183567
41.975002,-1.342904,0.961632,-0.502671,-0.002264,-0.448033,-8.598683
42.000000,-1.334058,0.989102,-0.524607,0.003281,-0.469960,-4.929116
42.025002,-1.320878,0.988951,-0.568237,-0.000602,-0.437105,-18.966278
42.050003,-1.304145,1.016270,-0.524527,-0.004182,-0.437105,-8.210752
42.075001,-1.301441,1.082001,-0.612041,0.004878,-0.524607,-14.874783
42.100002,-1.280753,1.065445,-0.579165,0.001028,-0.469888,-7.959417
42.125000,-1.264896,1.202223,-0.633900,-0.001243,-0.579253,-14.395259
42.150002,-1.257361,1.125546,-0.644731,-0.001556,-0.458961,-7.713545
42.175003,-1.235164,1.207504,-0.644731,-0.003211,-0.568237,-10.800602
42.200001,-1.221691,1.245941,-0.666687,0.007131,-0.590182,-16.870747
42.225002,-1.204089,1.305852,-0.732152,-0.007106,-0.568237,-7.343371
42.250000,-1.188562,1.267799,-0.699475,0.001955,-0.557394,-10.317262
42.275002,-1.168574,1.393274,-0.754007,0.004088,-0.655658,-10.154506
42.300003,-1.146036,1.360491,-0.743079,-0.005129,-0.622875,-15.877854
42.325001,-1.133915,1.415345,-0.808768,0.007902,-0.601112,-9.822711
42.350002,-1.106082,1.508014,-0.786790,-0.011317,-0.699369,-9.681886
42.375000,-1.084050,1.448133,-0.808768,0.010277,-0.655758,-6.751577
42.400002,-1.066127,1.568116,-0.885139,-0.005572,-0.699369,-20.527563
42.425003,-1.036759,1.551724,-0.841428,0.002004,-0.677513,-3.775498
42.450001,-1.020182,1.623002,-0.907132,0.000273,-0.732263,-14.579691
42.475002,-0.988951,1.666464,-0.906994,-0.004128,-0.764934,-6.329833
42.500000,-0.963486,1.628466,-0.928991,0.005680,-0.699475,-14.186235
42.525002,-0.941826,1.770277,-0.972560,-0.001298,-0.786790,-11.340154
42.550003,-0.908018,1.737494,-0.961632,0.004785,-0.797717,-13.725111
42.575001,-0.877760,1.808800,-1.016425,-0.009419,-0.743193,-3.412675
42.600002,-0.852697,1.835843,-1.005342,0.002355,-0.874211,-18.410334
42.625000,-0.822430,1.874376,-1.071072,-0.000243,-0.797839,-8.216104
42.650002,-0.782009,1.901409,-1.059981,0.001996,-0.852356,-10.558828
42.675003,-0.761520,1.945119,-1.081836,0.005136,-0.830500,-8.018153
42.700001,-0.717919,1.945416,-1.125718,-0.006698,-0.852486,-12.661598
42.725002,-0.684002,2.065323,-1.136474,-0.006926,-0.906994,-12.473896
42.750000,-0.657466,2.016457,-1.147577,0.015313,-0.863415,-9.959328
42.775002,-0.609899,2.141817,-1.202040,-0.012990,-0.950704,-7.531873
42.800003,-0.575750,2.059859,-1.191112,0.005677,-0.863283,-14.225050
42.825001,-0.537244,2.196790,-1.235011,0.003796,-0.972708,-7.317169
42.850002,-0.493110,2.174599,-1.245751,-0.011883,-0.917921,-13.842583
42.875000,-0.461763,2.202255,-1.267799,0.016944,-0.950849,-9.273514
42.900002,-0.413884,2.272948,-1.300389,-0.012355,-0.961632,-9.157358
42.925003,-0.368125,2.300267,-1.311316,0.005389,-0.994415,-11.124333
42.950001,-0.325147,2.311548,-1.344304,-0.000312,-0.950849,-13.109699
42.975002,-0.285484,2.338514,-1.344099,-0.007453,-1.016270,-4.507650
43.000000,-0.230198,2.382588,-1.398951,0.002177,-0.961779,-14.836529
43.025002,-0.192600,2.415007,-1.376882,0.011140,-1.038125,-10.517849
43.050003,-0.139327,2.434131,-1.442448,-0.018501,-1.016270,-6.272463
43.075001,-0.092899,2.459093,-1.442668,0.021127,-1.016425,-12.268144
43.100002,-0.038247,2.491501,-1.464303,-0.017025,-1.005342,-12.047719
43.125000,0.013662,2.543795,-1.486385,0.014220,-1.071072,-5.951005
43.150002,0.056687,2.502429,-1.497086,-0.005180,-0.994415,-13.670473
43.175003,0.121570,2.573458,-1.508014,-0.015551,-1.070908,-7.660273
43.200001,0.162573,2.590245,-1.573820,0.023757,-1.016425,-9.492100
43.225002,0.230846,2.630828,-1.540797,-0.017775,-1.081836,-11.206290
43.250000,0.279380,2.579315,-1.584749,0.016019,-1.005496,-11.054990
43.275002,0.335342,2.677271,-1.595435,-0.016424,-1.081836,-7.157602
43.300003,0.392712,2.644488,-1.606362,0.028304,-1.038125,-10.758258
43.325001,0.459714,2.696806,-1.639395,-0.041747,-1.060142,-6.874532
43.350002,0.511550,2.674539,-1.639145,0.024851,-1.027198,-12.249880
43.375000,0.575155,2.756917,-1.683113,-0.017989,-1.071072,-10.213434
43.400002,0.622192,2.652683,-1.661001,0.033802,-1.005342,-8.337786
43.425003,0.707564,2.781083,-1.704711,-0.015873,-1.059981,-6.381740
43.450001,0.752756,2.737790,-1.704971,-0.017435,-1.038284,-11.568668
43.475002,0.817524,2.710054,-1.726567,0.023737,-0.972560,-11.375669
43.500000,0.883907,2.776043,-1.726830,-0.0000096,-1.082001,-6.027511
43.525002,0.957534,2.729177,-1.726567,-0.032827,-0.994415,-9.310346
43.550003,1.006026,2.775620,-1.770277,0.025378,-0.983487,-10.905780
43.575001,1.077903,2.773311,-1.770547,0.004855,-1.005496,-9.022140
43.600002,1.143987,2.731909,-1.781205,-0.013742,-0.983487,-7.223167
43.625000,1.210420,2.795169,-1.781476,0.023513,-0.961779,-7.033007
43.650002,1.281265,2.699126,-1.781205,-0.031078,-0.950704,-11.883803
43.675003,1.339318,2.770156,-1.813987,0.023890,-0.950704,-6.802453
43.700001,1.413979,2.751452,-1.814264,-0.007600,-0.939920,-9.901949
43.725002,1.480695,2.712785,-1.803060,-0.006386,-0.896066,-9.736524
43.750000,1.545130,2.702270,-1.803335,0.001977,-0.928991,-6.410037
43.775002,1.615241,2.707322,-1.857698,0.012966,-0.830500,-9.419622
43.800003,1.684222,2.704590,-1.792132,-0.017751,-0.917921,-7.698520
43.825001,1.756202,2.647624,-1.836123,0.003156,-0.786910,-7.595866
43.850002,1.816720,2.647220,-1.824915,0.007535,-0.852356,-7.408937
43.875000,1.888720,2.625765,-1.825194,0.007236,-0.786910,-11.880153
43.900002,1.960828,2.622633,-1.813987,-0.012554,-0.797717,-4.119719
43.925003,2.025711,2.554335,-1.835843,-0.004229,-0.743079,-11.528656
43.950001,2.095011,2.541063,-1.792406,0.002326,-0.732263,-5.366288
43.975002,2.162306,2.543407,-1.841307,0.005749,-0.710296,-6.764206
44.000000,2.231627,2.456361,-1.786941,-0.007806,-0.677617,-9.552211
44.025002,2.297535,2.507892,-1.819451,0.012389,-0.666586,-7.944391
44.050003,2.363101,2.341246,-1.753886,0.001732,-0.611948,-6.348956
44.075001,2.432453,2.445432,-1.792406,-0.012525,-0.622970,-9.115039
44.100002,2.503795,2.316659,-1.775741,-0.000749,-0.568237,-8.906023
44.125000,2.560189,2.297886,-1.743224,0.017926,-0.535536,-3.147639
44.150002,2.636292,2.248361,-1.742958,-0.027717,-0.513599,-11.452162
44.175003,2.686832,2.215578,-1.726567,0.021963,-0.480816,-5.726081
44.200001,2.761698,2.155805,-1.694042,-0.007819,-0.469960,-5.595803
