Velocity
Time (Seconds),J1 (Degrees/Seconds),J2 (Degrees/Seconds),J3 (Degrees/Seconds),J4 (Degrees/Seconds),J5 (Degrees/Seconds),J6 (Degrees/Seconds)
25.750000,-0.018412,1.165913,-0.652420,0.000022,-0.513630,-40.056602
25.775000,-0.000213,1.165572,-0.652693,0.000015,-0.513357,-39.975460
25.799999,0.017823,1.164547,-0.652966,0.000013,-0.511445,-40.020264
25.824999,0.035957,1.164342,-0.652420,0.000028,-0.511991,-39.939667
25.850000,0.053984,1.162362,-0.652146,0.000023,-0.510352,-39.953056
25.875000,0.071862,1.160654,-0.651873,0.000020,-0.508712,-39.934479
25.900000,0.089919,1.158537,-0.650780,-0.000011,-0.507620,-39.916718
25.924999,0.107780,1.156283,-0.650234,0.000016,-0.506254,-39.867813
25.949999,0.125586,1.153346,-0.648595,0.000048,-0.504614,-39.850601
25.975000,0.143374,1.149999,-0.647502,-0.000011,-0.502429,-39.894318
26.000000,0.161137,1.146857,-0.645589,0.000021,-0.501609,-39.813992
26.025000,0.178609,1.143442,-0.644770,0.000067,-0.498604,-39.828201
26.049999,0.196317,1.138593,-0.642038,-0.000034,-0.496418,-39.779297
26.074999,0.213674,1.133333,-0.640125,0.000122,-0.493686,-39.824100
26.100000,0.231134,1.130465,-0.638213,0.000067,-0.492320,-39.775471
26.125000,0.248491,1.123566,-0.635208,-0.000022,-0.488222,-39.757439
26.150000,0.265566,1.119127,-0.633022,0.000092,-0.486036,-39.710175
26.174999,0.282753,1.112706,-0.629470,-0.000167,-0.483304,-39.691868
26.199999,0.299692,1.106969,-0.626738,0.000074,-0.480299,-39.738041
26.225000,0.316558,1.100139,-0.623460,0.000063,-0.476474,-39.658539
26.250000,0.333382,1.093650,-0.619908,0.000039,-0.474288,-39.672745
26.275000,0.349911,1.086342,-0.616356,-0.000045,-0.469371,-39.656353
26.299999,0.366499,1.079033,-0.612531,0.000267,-0.467185,-39.639961
26.324999,0.382866,1.071793,-0.608433,-0.000211,-0.462814,-39.623020
26.350000,0.399207,1.063119,-0.604335,-0.000052,-0.458989,-39.575481
26.375000,0.415199,1.054923,-0.599964,0.000244,-0.454891,-39.622200
26.400000,0.431190,1.046248,-0.595319,0.000067,-0.451339,-39.543518
26.424999,0.447091,1.037369,-0.590675,-0.000107,-0.446421,-39.558815
26.449999,0.462771,1.028353,-0.585757,0.000002,-0.442869,-39.512371
26.475000,0.478250,1.018450,-0.580566,0.000129,-0.437952,-39.559364
26.500000,0.493549,1.008956,-0.575375,0.000178,-0.433580,-39.512371
26.525000,0.508836,0.998437,-0.569911,-0.000275,-0.428389,-39.465927
26.549999,0.523841,0.988533,-0.564447,0.000084,-0.424018,-39.482319
26.574999,0.538706,0.977947,-0.558436,-0.0000032,-0.419647,-39.435875
26.600000,0.553446,0.966813,-0.552972,-0.000094,-0.413909,-39.483959
26.625000,0.567875,0.955134,-0.546142,0.000180,-0.409265,-39.406914
26.650000,0.582231,0.944137,-0.540405,-0.000061,-0.403801,-39.423851
26.674999,0.596378,0.932116,-0.533574,0.000204,-0.398063,-39.441338
26.699999,0.610350,0.920300,-0.527291,-0.000079,-0.392599,-39.363201
26.725000,0.624134,0.908688,-0.521007,0.000024,-0.388228,-39.381779
26.750000,0.637611,0.895574,-0.513630,0.000293,-0.382217,-39.368664
26.775000,0.651045,0.883143,-0.506254,-0.000196,-0.377026,-39.322765
26.799999,0.664227,0.869961,-0.499423,-0.000107,-0.370469,-39.373035
26.824999,0.677051,0.856301,-0.492320,0.000369,-0.364186,-39.296539
26.850000,0.689930,0.843665,-0.484124,0.000066,-0.358995,-39.283970
26.875000,0.702395,0.828843,-0.477020,0.0000049,-0.352438,-39.334785
26.900000,0.714805,0.816071,-0.468824,0.000126,-0.346700,-39.260475
26.924999,0.726886,0.801386,-0.461448,-0.000068,-0.340690,-39.277958
26.949999,0.738800,0.787316,-0.453251,-0.000296,-0.333313,-39.267033
26.975000,0.750318,0.772153,-0.444782,0.000704,-0.327849,-39.255558
27.000000,0.761920,0.757741,-0.436586,-0.000401,-0.321019,-39.212391
27.025000,0.772998,0.743193,-0.428389,0.000385,-0.314735,-39.263752
27.049999,0.784033,0.727688,-0.419100,-0.000054,-0.308998,-39.189987
27.074999,0.794825,0.711979,-0.410904,-0.000239,-0.300802,-39.210751
27.100000,0.805296,0.696953,-0.402162,-0.000087,-0.294791,-39.199821
27.125000,0.815482,0.681175,-0.393419,0.000282,-0.287414,-39.158840
27.150000,0.825535,0.665260,-0.384130,0.000303,-0.281677,-39.210751
27.174999,0.835422,0.648185,-0.374568,-0.000378,-0.273481,-39.169224
27.199999,0.844869,0.632954,-0.365552,0.000230,-0.267197,-39.160480
27.225000,0.854122,0.615332,-0.356263,0.000150,-0.259547,-39.120045
27.250000,0.863233,0.599964,-0.346974,0.000030,-0.252444,-39.110756
27.275000,0.871923,0.583162,-0.337411,0.000201,-0.245887,-39.165398
27.299999,0.880490,0.565403,-0.327576,0.000266,-0.237964,-39.124962
27.324999,0.888827,0.548942,-0.317194,-0.000196,-0.231407,-39.085621
27.350000,0.896859,0.531730,-0.308178,-0.000180,-0.223757,-39.139717
27.375000,0.904513,0.513972,-0.297796,0.000217,-0.216380,-39.070320
27.400000,0.912044,0.496965,-0.287961,0.000025,-0.209277,-39.093819
27.424999,0.919314,0.478045,-0.277306,-0.000132,-0.200534,-39.086716
27.449999,0.926223,0.461789,-0.267470,0.000028,-0.193977,-39.079609
27.475000,0.932844,0.443416,-0.257088,0.000228,-0.186328,-39.041908
27.500000,0.939450,0.425043,-0.246706,-0.000109,-0.178678,-39.097641
27.525000,0.945480,0.406874,-0.236051,0.000201,-0.170755,-39.029339
27.549999,0.951418,0.388911,-0.225943,-0.000107,-0.162832,-39.023331
27.574999,0.957040,0.370674,-0.215014,0.000330,-0.155728,-39.049011
27.600000,0.962382,0.351960,-0.204632,-0.000253,-0.147532,-39.043549
27.625000,0.967417,0.334543,-0.193704,0.000045,-0.140975,-39.038631
27.650000,0.972190,0.315077,-0.183322,0.000228,-0.131413,-39.064857
27.674999,0.976791,0.296362,-0.172121,0.000052,-0.124309,-38.966503
27.699999,0.980958,0.277716,-0.161466,0.000049,-0.116386,-39.056660
27.725000,0.984949,0.258728,-0.150537,0.000040,-0.107917,-39.021690
27.750000,0.988645,0.239603,-0.139063,0.000022,-0.100540,-39.017319
27.775000,0.992058,0.221162,-0.128408,0.000138,-0.092617,-38.982895
27.799999,0.995099,0.202037,-0.117479,0.000117,-0.084421,-39.011311
27.824999,0.998042,0.182981,-0.106551,-0.000036,-0.076771,-38.977432
27.850000,1.000551,0.163515,-0.094803,0.000016,-0.068848,-39.005844
27.875000,1.002781,0.144254,-0.084148,0.000125,-0.060106,-39.034805
27.900000,1.004814,0.125607,-0.072946,0.000013,-0.052729,-38.970329
27.924999,1.006565,0.105595,-0.061472,0.000017,-0.043986,-38.999836
27.949999,1.007913,0.087700,-0.050817,0.000077,-0.036610,-38.998741
27.975000,1.009068,0.067209,-0.039342,0.000084,-0.028140,-38.997650
28.000000,1.009959,0.048494,-0.027867,0.000066,-0.020217,-38.996555
28.025000,1.010545,0.029165,-0.016939,0.000059,-0.012568,-38.964863
28.049999,1.010760,0.009289,-0.005737,0.000024,-0.003552,-38.996010
28.074999,1.010839,-0.009972,0.005737,0.000061,0.004371,-38.964863
28.100000,1.010471,-0.028277,0.016666,0.000034,0.011748,-38.996555
28.125000,1.009948,-0.048768,0.028140,0.000059,0.020491,-38.997101
28.150000,1.009079,-0.067414,0.039342,0.000043,0.028140,-38.966503
28.174999,1.007959,-0.087153,0.050543,0.000048,0.036610,-38.999287
28.199999,1.006517,-0.106619,0.062018,0.000081,0.044533,-39.000381
28.225000,1.004802,-0.124788,0.072673,0.000062,0.052456,-39.002567
28.250000,1.002805,-0.144390,0.083875,0.000072,0.060106,-39.004204
28.275000,1.000534,-0.164539,0.095349,-0.000038,0.069122,-39.006939
28.299999,0.997997,-0.182844,0.106551,0.000077,0.076225,-38.977978
28.324999,0.995159,-0.201695,0.117752,-0.000049,0.084421,-39.043549
28.350000,0.992059,-0.220957,0.127861,0.000040,0.092891,-38.983990
28.375000,0.988574,-0.240081,0.139609,0.000211,0.100267,-39.018959
28.400000,0.984957,-0.258864,0.150537,-0.000047,0.109010,-38.991093
28.424999,0.980999,-0.277579,0.161466,-0.000031,0.116386,-39.026062
28.449999,0.976725,-0.296089,0.171848,0.000063,0.123763,-39.062126
28.475000,0.972213,-0.315760,0.183322,0.000256,0.131959,-38.973061
28.500000,0.967430,-0.333177,0.193704,0.000003,0.140155,-39.070869
28.525000,0.962354,-0.352643,0.204632,0.000057,0.147805,-39.014042
28.549999,0.957048,-0.370196,0.214741,-0.000047,0.155455,-39.050106
28.574999,0.951354,-0.389799,0.226216,-0.0000019,0.163651,-39.056660
28.600000,0.945537,-0.407011,0.236325,0.000073,0.170755,-39.062126
28.625000,0.939298,-0.425179,0.246706,0.000123,0.178405,-39.036991
28.650000,0.932946,-0.443279,0.257088,-0.000018,0.186054,-39.074692
28.674999,0.926246,-0.461516,0.267470,0.0000051,0.194251,-39.050106
28.699999,0.919181,-0.478591,0.277579,0.000197,0.200808,-39.120045
28.725000,0.912024,-0.496350,0.287688,0.000029,0.209277,-39.064857
28.750000,0.904588,-0.514723,0.298343,-0.000133,0.216107,-39.103107
28.775000,0.896778,-0.531252,0.307359,0.000068,0.224030,-39.111301
28.799999,0.888738,-0.548942,0.317740,0.000138,0.230860,-39.088352
28.824999,0.880473,-0.565949,0.327849,-0.000045,0.238510,-39.158295
28.850000,0.871983,-0.582615,0.337138,-0.000046,0.245887,-39.104748
28.875000,0.863225,-0.599486,0.346700,-0.000045,0.252444,-39.113487
28.900000,0.854162,-0.616083,0.356263,-0.000116,0.260094,-39.154469
28.924999,0.844728,-0.632885,0.365825,0.000567,0.266651,-39.163757
28.949999,0.835379,-0.649005,0.374841,-0.000280,0.274574,-39.203648
28.975000,0.825548,-0.664919,0.383857,0.000136,0.280584,-39.151192
29.000000,0.815531,-0.681106,0.393419,-0.000159,0.288234,-39.192173
29.025000,0.805224,-0.696543,0.401888,0.000236,0.294245,-39.171410
29.049999,0.794795,-0.712525,0.410904,-0.000261,0.302168,-39.244629
29.074999,0.783961,-0.727620,0.419647,0.000424,0.307632,-39.193813
29.100000,0.773037,-0.742988,0.428389,-0.000132,0.315282,-39.203102
29.125000,0.761818,-0.758083,0.436586,0.000045,0.321292,-39.277412
29.150000,0.750386,-0.772494,0.445055,-0.000019,0.327029,-39.226597
29.174999,0.738732,-0.786838,0.452978,0.000113,0.333860,-39.237526
29.199999,0.726877,-0.801659,0.461174,-0.000199,0.340417,-39.281239
29.225000,0.714737,-0.815661,0.469371,-0.000122,0.346427,-39.324406
29.250000,0.702361,-0.829390,0.476747,0.000372,0.353257,-39.274136
29.275000,0.689939,-0.843870,0.484670,-0.000344,0.358722,-39.318394
29.299999,0.677025,-0.856028,0.492047,0.000492,0.364459,-39.330414
29.324999,0.664180,-0.870371,0.499423,0.000017,0.370743,-39.311836
29.350000,0.651088,-0.882939,0.506254,-0.000520,0.376480,-39.388882
29.375000,0.637560,-0.896257,0.513903,0.000327,0.382491,-39.308014
29.400000,0.624113,-0.907391,0.520460,-0.000099,0.386862,-39.383419
29.424999,0.610188,-0.920505,0.527564,0.000276,0.393419,-39.429317
29.449999,0.596357,-0.932321,0.533574,0.000034,0.398610,-39.411831
29.475000,0.582235,-0.944274,0.540131,0.000017,0.404074,-39.394344
29.500000,0.567926,-0.955339,0.546688,-0.000175,0.408719,-39.408554
29.525000,0.553267,-0.967018,0.552699,0.000274,0.414729,-39.454453
29.549999,0.538752,-0.977947,0.558710,-0.000280,0.419100,-39.468658
29.574999,0.523760,-0.987577,0.564174,0.000141,0.423199,-39.483959
29.600000,0.508785,-0.999667,0.569911,-0.000098,0.429482,-39.467567
29.625000,0.493558,-1.008409,0.575102,0.000172,0.433854,-39.545158
29.650000,0.478293,-1.018791,0.581113,-0.000304,0.437679,-39.498165
29.674999,0.462639,-1.028012,0.585484,0.000040,0.442050,-39.544064
29.699999,0.447036,-1.037164,0.590675,-0.000011,0.446968,-39.528763
29.725000,0.431198,-1.046795,0.595592,-0.000035,0.451066,-39.607449
29.750000,0.415194,-1.054718,0.599964,0.000142,0.455164,-39.561550
29.775000,0.399169,-1.063187,0.603789,-0.000142,0.459262,-39.576847
29.799999,0.382747,-1.071520,0.608980,0.000151,0.462540,-39.624931
29.824999,0.366487,-1.078965,0.612531,-0.000025,0.466912,-39.640232
29.850000,0.349949,-1.087093,0.616083,-0.0000019,0.470463,-39.656624
29.875000,0.333262,-1.092967,0.620181,0.000044,0.473196,-39.675201
29.900000,0.316605,-1.100753,0.623460,-0.000106,0.477020,-39.690502
29.924999,0.299619,-1.106559,0.626738,0.000066,0.480026,-39.707989
29.949999,0.282650,-1.112570,0.629743,-0.0000016,0.482758,-39.693783
29.975000,0.265588,-1.118922,0.632475,0.000014,0.486583,-39.711266
30.000000,0.248346,-1.124044,0.635481,0.000023,0.488495,-39.758259
30.025000,0.231108,-1.130055,0.637940,-0.000080,0.492320,-39.776836
30.049999,0.213674,-1.134085,0.640399,0.000041,0.493959,-39.824921
30.074999,0.196201,-1.138593,0.642311,0.0000029,0.496145,-39.779022
30.100000,0.178738,-1.143101,0.643950,-0.000035,0.498877,-39.796509
30.125000,0.161009,-1.147403,0.645863,0.000062,0.501882,-39.877377
30.150000,0.143353,-1.150272,0.647775,-0.000072,0.502156,-39.832569
30.174999,0.125500,-1.152731,0.648595,0.000037,0.504888,-39.881748
30.199999,0.107759,-1.156283,0.649961,-0.000097,0.505434,-39.867542
30.225000,0.089864,-1.158810,0.651054,-0.000026,0.507893,-39.948410
30.250000,0.071871,-1.160176,0.651600,0.000032,0.508712,-39.935295
30.275000,0.053890,-1.163249,0.652693,0.00000018,0.510898,-39.921089
30.299999,0.035880,-1.163659,0.652146,-0.000021,0.511445,-39.971359
30.324999,0.017827,-1.164616,0.652966,0.0000036,0.511445,-39.958248
30.350000,-0.000248,-1.165367,0.652693,-0.000012,0.513630,-40.039116
30.375000,-0.018399,-1.166323,0.652420,-0.000020,0.513084,-39.993217
30.400000,-0.036529,-1.166118,0.651873,0.000010,0.513903,-40.043488
30.424999,-0.054697,-1.165435,0.651600,-0.000023,0.514723,-40.062065
30.449999,-0.072848,-1.164616,0.650507,-0.000080,0.514177,-40.080643
30.475000,-0.090970,-1.163864,0.649414,0.000038,0.514450,-40.066437
30.500000,-0.109159,-1.161679,0.647775,-0.000046,0.514177,-40.115612
30.525000,-0.127306,-1.161610,0.647229,0.000027,0.513903,-40.164791
30.549999,-0.145415,-1.158059,0.645316,-0.000031,0.512811,-40.121078
30.574999,-0.163075,-1.151911,0.641218,0.000013,0.510898,-40.044579
30.600000,-0.179771,-1.142008,0.635208,-0.000067,0.507346,-39.809620
30.625000,-0.196176,-1.131762,0.629197,-0.000227,0.502702,-39.571384
30.650000,-0.212295,-1.121790,0.622913,0.000133,0.498604,-39.300362
30.674999,-0.227962,-1.110042,0.616083,0.000034,0.493959,-39.123325
30.699999,-0.243219,-1.098841,0.610072,-0.000011,0.488495,-38.879623
30.725000,-0.258168,-1.088322,0.602969,-0.000089,0.485763,-38.634830
30.750000,-0.272691,-1.075345,0.596412,-0.000105,0.478660,-38.386757
30.775000,-0.286962,-1.064280,0.589309,0.0000019,0.474835,-38.137592
30.799999,-0.300712,-1.052805,0.582479,0.000017,0.470737,-37.952904
30.824999,-0.314206,-1.039145,0.574829,-0.000097,0.464180,-37.698273
30.850000,-0.327209,-1.027124,0.567999,0.000033,0.459262,-37.442551
30.875000,-0.339853,-1.015513,0.560622,-0.000225,0.454891,-37.184643
30.900000,-0.352297,-1.001716,0.553245,0.000197,0.448060,-36.992306
30.924999,-0.364122,-0.989558,0.546142,-0.000108,0.444236,-36.730026
30.949999,-0.375712,-0.975761,0.538219,-0.000226,0.437679,-36.499439
30.975000,-0.386990,-0.963467,0.530842,0.000357,0.431941,-36.267757
31.000000,-0.397696,-0.949670,0.523193,-0.000234,0.426477,-36.066677
31.025000,-0.408168,-0.936692,0.515543,-0.000087,0.421559,-35.725716
31.049999,-0.418302,-0.922212,0.507893,0.000084,0.414456,-35.592388
31.074999,-0.428057,-0.909371,0.499970,0.0000023,0.409265,-35.245964
31.100000,-0.437346,-0.895438,0.492320,-0.000220,0.403528,-35.110451
31.125000,-0.446468,-0.881504,0.484397,0.000104,0.396424,-34.829594
31.150000,-0.455061,-0.868937,0.477020,0.000033,0.392326,-34.581520
31.174999,-0.463381,-0.853637,0.469097,0.0000085,0.384676,-34.332355
31.199999,-0.471236,-0.840796,0.460628,-0.000311,0.379759,-34.079914
31.225000,-0.478963,-0.826999,0.453798,0.000118,0.373202,-33.863533
31.250000,-0.486245,-0.812383,0.445328,0.000225,0.367191,-33.569561
31.275000,-0.493033,-0.798586,0.437405,-0.000416,0.361454,-33.385963
31.299999,-0.499795,-0.785472,0.430029,0.000380,0.355170,-33.164120
31.324999,-0.505916,-0.770036,0.422106,-0.000242,0.348340,-32.862499
31.350000,-0.511884,-0.758151,0.414456,-0.000161,0.343695,-32.595848
31.375000,-0.517532,-0.743125,0.406533,0.000242,0.336592,-32.445038
31.400000,-0.522787,-0.729874,0.398883,-0.000076,0.330581,-32.095333
31.424999,-0.527705,-0.715804,0.390960,-0.000139,0.324844,-31.941244
31.449999,-0.532379,-0.701597,0.383310,-0.000055,0.318287,-31.624323
31.475000,-0.536716,-0.688346,0.375934,-0.000036,0.312823,-31.427612
31.500000,-0.540844,-0.674823,0.368011,0.000131,0.306539,-31.146755
31.525000,-0.544451,-0.661299,0.360907,-0.000413,0.299982,-30.944582
31.549999,-0.547969,-0.646956,0.352984,-0.000059,0.294791,-30.700882
31.574999,-0.551098,-0.635071,0.346154,-0.000422,0.288780,-30.368660
31.600000,-0.554142,-0.620454,0.338504,0.000768,0.281677,-30.203644
31.625000,-0.556631,-0.607614,0.330581,-0.000124,0.277306,-29.909672
31.650000,-0.558880,-0.594363,0.323751,-0.000235,0.270476,-29.697662
31.674999,-0.561002,-0.581659,0.316648,-0.000117,0.264738,-29.483469
31.699999,-0.562795,-0.568408,0.309271,0.000012,0.259274,-29.137041
31.725000,-0.564310,-0.556114,0.302441,0.000076,0.253810,-28.918474
31.750000,-0.565659,-0.543000,0.295337,0.000195,0.247799,-28.743622
31.775000,-0.566581,-0.530023,0.288234,0.000244,0.242062,-28.431072
31.799999,-0.567281,-0.518138,0.281950,-0.000729,0.236051,-28.160051
31.824999,-0.567892,-0.505571,0.274574,0.000156,0.230860,-27.933834
31.850000,-0.568169,-0.493003,0.268017,-0.000162,0.225123,-27.750238
31.875000,-0.568246,-0.481119,0.261186,0.000058,0.220205,-27.378677
31.900000,-0.568169,-0.469234,0.254629,0.000171,0.214468,-27.191803
31.924999,-0.567629,-0.457349,0.248072,-0.000101,0.209004,-26.954659
31.949999,-0.567104,-0.445875,0.242062,0.000015,0.204359,-26.715328
31.975000,-0.566334,-0.433717,0.235232,-0.000023,0.198349,-26.473814
32.000000,-0.565230,-0.423062,0.229494,-0.000140,0.193431,-26.180935
32.025002,-0.564073,-0.411451,0.223211,0.000044,0.187967,-25.884777
32.050003,-0.562626,-0.400932,0.217200,-0.000015,0.183869,-25.735060
32.075001,-0.561002,-0.389321,0.211189,-0.000095,0.178405,-25.432346
32.100002,-0.559207,-0.378256,0.205179,0.000002,0.172940,-25.178810
32.125000,-0.557243,-0.368967,0.199442,-0.000102,0.169389,-24.920902
32.150002,-0.555121,-0.357219,0.193704,0.000144,0.163651,-24.660809
32.175003,-0.552688,-0.347247,0.187967,-0.000362,0.159280,-24.448799
32.200001,-0.550296,-0.337275,0.182776,0.000266,0.154909,-24.183241
32.225002,-0.547576,-0.326756,0.177039,-0.000178,0.149445,-23.914406
32.250000,-0.544742,-0.317877,0.171574,-0.000102,0.146166,-23.642290
32.275002,-0.541777,-0.308178,0.166930,0.000120,0.140975,-23.476179
32.300003,-0.538622,-0.298343,0.161466,-0.000081,0.137423,-23.142866
32.325001,-0.535382,-0.289327,0.156275,0.000011,0.132779,-22.916651
32.350002,-0.531942,-0.279765,0.151357,-0.000158,0.128134,-22.631422
32.375000,-0.528396,-0.270612,0.146712,-0.000021,0.124309,-22.400835
32.400002,-0.524766,-0.262826,0.141795,0.000216,0.121031,-22.109049
32.425003,-0.520770,-0.253673,0.137423,-0.000361,0.116113,-21.987745
32.450001,-0.517018,-0.245340,0.132506,0.000139,0.112835,-21.631483
32.475002,-0.512892,-0.237008,0.127861,0.000077,0.109010,-21.388874
32.500000,-0.508651,-0.228402,0.123490,-0.000251,0.104912,-21.081789
32.525002,-0.504375,-0.220615,0.119392,0.000075,0.101360,-20.894915
32.550003,-0.499946,-0.213239,0.115020,-0.000111,0.098082,-20.581272
32.575001,-0.495477,-0.205315,0.110922,0.000084,0.094530,-20.388935
32.600002,-0.490837,-0.198485,0.107371,-0.000164,0.090978,-20.194410
32.625000,-0.486124,-0.191109,0.102999,0.000075,0.088246,-19.868748
32.650002,-0.481396,-0.183732,0.099174,0.000136,0.084694,-19.604282
32.675003,-0.476386,-0.176765,0.095623,-0.000120,0.080869,-19.268784
32.700001,-0.471409,-0.169389,0.091525,-0.000090,0.078137,-19.129993
32.725002,-0.466290,-0.163788,0.088246,-0.000228,0.075132,-18.854601
32.750000,-0.461279,-0.156821,0.084968,0.000249,0.072127,-18.574837
32.775002,-0.455898,-0.150537,0.080869,-0.000079,0.069668,-18.360641
32.800003,-0.450613,-0.144800,0.078411,-0.000055,0.066389,-18.073227
32.825001,-0.445281,-0.138653,0.074859,0.000088,0.063657,-17.781441
32.850002,-0.439763,-0.132642,0.071580,-0.000124,0.061198,-17.558504
32.875000,-0.434260,-0.127451,0.068848,0.000031,0.058740,-17.257977
32.900002,-0.428680,-0.121441,0.065297,-0.000066,0.056008,-17.177107
32.925003,-0.423000,-0.116386,0.062838,0.000040,0.053275,-16.717024
32.950001,-0.417326,-0.111469,0.059832,-0.000086,0.051909,-16.556379
32.975002,-0.411518,-0.106278,0.057374,-0.00000058,0.048904,-16.317049
33.000000,-0.405788,-0.100404,0.054368,0.000017,0.046172,-15.992478
33.025002,-0.399837,-0.096989,0.052456,-0.000044,0.044533,-15.743313
33.050003,-0.393948,-0.092071,0.049451,-0.000031,0.042620,-15.490870
33.075001,-0.387928,-0.087700,0.047265,-0.0000041,0.040435,-15.402350
33.100002,-0.382004,-0.083328,0.045079,-0.000070,0.038249,-14.886534
33.125000,-0.375876,-0.078684,0.042347,-0.0000016,0.036063,-14.794736
33.150002,-0.369811,-0.074859,0.040162,-0.000070,0.034697,-14.524807
33.175003,-0.363741,-0.071580,0.038795,0.000117,0.033058,-14.160894
33.200001,-0.357489,-0.067482,0.036337,-0.000114,0.030872,-13.971835
